DATAFLOW,LAST UPDATE,freq,frequenc,deg_urb,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,EU27_2020,2014,2.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,EU28,2014,3.5,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,FI,2014,7.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,HR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,HU,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,IE,2014,11.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,IS,2014,2.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,IT,2014,1.0,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,LT,2014,0.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,LU,2014,5.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,LV,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,MT,2014,3.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,NO,2014,2.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,PL,2014,2.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,PT,2014,0.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,RO,2014,1.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,SE,2014,3.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,SI,2014,1.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,SK,2014,1.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-44,PC,UK,2014,6.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,AT,2014,1.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,BE,2014,4.3,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,BG,2014,0.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,CY,2014,0.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,CZ,2014,0.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,DE,2014,6.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,DK,2014,6.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,EE,2014,0.5,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,EL,2014,0.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,ES,2014,1.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,EU27_2020,2014,2.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,EU28,2014,3.2,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,FI,2014,6.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,HR,2014,1.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,HU,2014,0.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,IE,2014,10.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,IS,2014,1.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,IT,2014,0.7,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,LT,2014,0.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,LU,2014,4.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,LV,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,MT,2014,3.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,NO,2014,1.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,PL,2014,1.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,PT,2014,0.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,RO,2014,1.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,SE,2014,2.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,SI,2014,0.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,SK,2014,0.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y18-64,PC,UK,2014,5.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,AT,2014,4.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,BE,2014,6.8,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,BG,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,CY,2014,1.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,CZ,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,DE,2014,9.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,DK,2014,12.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,EE,2014,2.1,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,EL,2014,2.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,ES,2014,1.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,EU28,2014,4.9,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,FI,2014,13.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,HR,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,HU,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,IE,2014,24.4,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,IS,2014,9.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,IT,2014,2.3,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,LT,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,LU,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,LV,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,MT,2014,10.4,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,NO,2014,2.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,PL,2014,6.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,PT,2014,1.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,RO,2014,0.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,SE,2014,4.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,SI,2014,3.8,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,SK,2014,2.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y20-24,PC,UK,2014,4.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,AT,2014,0.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,BE,2014,2.7,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,BG,2014,1.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,CY,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,CZ,2014,1.3,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,DE,2014,4.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,DK,2014,5.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,EE,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,EL,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,ES,2014,4.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,EU28,2014,3.5,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,FI,2014,6.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,HR,2014,,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,HU,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,IE,2014,9.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,IS,2014,1.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,IT,2014,1.7,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,LT,2014,1.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,LU,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,LV,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,MT,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,NO,2014,4.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,PL,2014,1.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,PT,2014,1.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,RO,2014,1.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,SE,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,SI,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,SK,2014,2.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-29,PC,UK,2014,5.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,AT,2014,0.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,BE,2014,2.5,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,BG,2014,1.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,CY,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,CZ,2014,0.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,DE,2014,4.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,DK,2014,5.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,EE,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,EL,2014,0.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,ES,2014,2.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,EU27_2020,2014,2.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,EU28,2014,3.2,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,FI,2014,3.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,HR,2014,0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,HU,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,IE,2014,8.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,IS,2014,0.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,IT,2014,1.1,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,LT,2014,0.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,LU,2014,4.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,LV,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,MT,2014,1.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,NO,2014,2.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,PL,2014,2.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,PT,2014,0.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,RO,2014,0.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,SE,2014,1.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,SI,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,SK,2014,1.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-34,PC,UK,2014,5.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,AT,2014,1.0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,BE,2014,4.0,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,BG,2014,0.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,CY,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,CZ,2014,0.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,DE,2014,5.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,DK,2014,5.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,EE,2014,0.3,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,EL,2014,0.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,ES,2014,1.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,EU27_2020,2014,2.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,EU28,2014,3.0,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,FI,2014,5.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,HR,2014,1.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,HU,2014,0.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,IE,2014,8.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,IS,2014,0.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,IT,2014,0.6,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,LT,2014,0.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,LU,2014,3.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,LV,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,MT,2014,1.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,NO,2014,1.1,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,PL,2014,1.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,PT,2014,0.5,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,RO,2014,1.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,SE,2014,1.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,SI,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,SK,2014,0.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,TR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y25-64,PC,UK,2014,5.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,AT,2014,1.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,BE,2014,2.7,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,BG,2014,1.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,CY,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,CZ,2014,0.2,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,DE,2014,4.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,DK,2014,3.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,EE,2014,1.3,u
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,EL,2014,0.4,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,ES,2014,1.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,EU27_2020,2014,1.9,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,EU28,2014,2.9,e
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,FI,2014,6.3,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,HR,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,HU,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,IE,2014,7.7,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,IS,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,IT,2014,0.8,d
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,LT,2014,0.6,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,LU,2014,3.8,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,LV,2014,0,
ESTAT:HLTH_EHIS_AL3U(1.0),21/03/19 23:00:00,A,GE1W,DEG1,F,Y35-44,PC,MT,2014,1.6,
