"TIME","GEO","SEX","AGE","UNIT","ISCED11","Value"
"1993","Iceland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1993","Iceland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1993","Norway","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1993","Norway","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1993","Norway","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1993","Norway","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1993","Switzerland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1993","Switzerland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1993","Switzerland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1993","Switzerland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1993","Montenegro","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1993","Montenegro","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1993","Montenegro","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1993","Montenegro","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1993","North Macedonia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1993","North Macedonia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1993","North Macedonia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1993","North Macedonia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1993","Serbia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1993","Serbia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1993","Serbia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1993","Serbia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1993","Turkey","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1993","Turkey","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1993","Turkey","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1993","Turkey","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1994","Belgium","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","47.2"
"1994","Belgium","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","52.8"
"1994","Belgium","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","32.5"
"1994","Belgium","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","20.3"
"1994","Bulgaria","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1994","Bulgaria","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1994","Bulgaria","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1994","Bulgaria","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1994","Czechia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1994","Czechia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1994","Czechia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1994","Czechia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1994","Denmark","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","28.5"
"1994","Denmark","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","71.5"
"1994","Denmark","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","50.1"
"1994","Denmark","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","21.4"
"1994","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","21.6"
"1994","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","78.4"
"1994","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","59.6"
"1994","Germany (until 1990 former territory of the FRG)","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","18.8"
"1994","Estonia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1994","Estonia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1994","Estonia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1994","Estonia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1994","Ireland","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","54.1"
"1994","Ireland","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","45.9"
"1994","Ireland","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","29.6"
"1994","Ireland","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","16.3"
"1994","Greece","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","57.5"
"1994","Greece","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","42.5"
"1994","Greece","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","30.7"
"1994","Greece","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","11.8"
"1994","Spain","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","68.7"
"1994","Spain","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","31.3"
"1994","Spain","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","17.4"
"1994","Spain","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","13.9"
"1994","France","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","43.3"
"1994","France","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","56.7"
"1994","France","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","40.7"
"1994","France","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","16.0"
"1994","Croatia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1994","Croatia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1994","Croatia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1994","Croatia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1994","Italy","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","65.1"
"1994","Italy","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","34.9"
"1994","Italy","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","29.2"
"1994","Italy","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","5.7"
"1994","Cyprus","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1994","Cyprus","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1994","Cyprus","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1994","Cyprus","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1994","Latvia","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1994","Latvia","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1994","Latvia","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1994","Latvia","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1994","Lithuania","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1994","Lithuania","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
"1994","Lithuania","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)",":"
"1994","Lithuania","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)",":"
"1994","Luxembourg","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)","53.0"
"1994","Luxembourg","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)","47.0"
"1994","Luxembourg","Total","From 15 to 64 years","Percentage","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","26.1"
"1994","Luxembourg","Total","From 15 to 64 years","Percentage","Tertiary education (levels 5-8)","21.0"
"1994","Hungary","Total","From 15 to 64 years","Percentage","Less than primary, primary and lower secondary education (levels 0-2)",":"
"1994","Hungary","Total","From 15 to 64 years","Percentage","Upper secondary, post-secondary non-tertiary and tertiary education (levels 3-8)",":"
